ClusterPath,NumberOfClustersSetting,Precision,Recall,F-measure
work_dir/clustering_space\cls_kmeans\S_4,4,1.0,1.0,1.0
work_dir/clustering_space\cls_hierarchical\S_3,3,0.8823529411764706,1.0,0.9375
work_dir/clustering_space\cls_kmeans\S_3,3,0.8823529411764706,1.0,0.9375
work_dir/clustering_space\cls_hierarchical\S_2,2,0.75,1.0,0.8571428571428571
work_dir/clustering_space\cls_kmeans\S_2,2,0.75,1.0,0.8571428571428571
work_dir/clustering_space\cls_dbscan\S_20,20,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_19,19,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_18,18,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_17,17,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_16,16,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_15,15,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_14,14,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_13,13,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_12,12,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_11,11,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_10,10,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_9,9,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_8,8,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_7,7,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_6,6,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_5,5,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_4,4,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_3,3,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_2,2,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_kmeans\S_5,5,1.0,0.04062976130015236,0.07808687164470474
work_dir/clustering_space\cls_hierarchical\S_4,4,0.8823529411764706,0.025647536820721177,0.049846184217020084
work_dir/clustering_space\cls_kmeans\S_7,7,1.0,0.004909429490435077,0.00977088948787062
work_dir/clustering_space\cls_kmeans\S_6,6,1.0,0.004909429490435077,0.00977088948787062
work_dir/clustering_space\cls_hierarchical\S_16,16,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_15,15,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_14,14,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_13,13,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_kmeans\S_13,13,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_12,12,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_kmeans\S_12,12,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_11,11,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_kmeans\S_11,11,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_10,10,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_kmeans\S_10,10,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_9,9,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_kmeans\S_9,9,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_8,8,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_kmeans\S_8,8,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_7,7,0.9375,0.004909429490435077,0.009767708181297647
work_dir/clustering_space\cls_hierarchical\S_6,6,0.8823529411764706,0.004909429490435077,0.009764528945655347
work_dir/clustering_space\cls_hierarchical\S_5,5,0.8823529411764706,0.004909429490435077,0.009764528945655347
work_dir/clustering_space\cls_kmeans\S_16,16,0.9375,0.004824784154393093,0.009600161686933674
work_dir/clustering_space\cls_kmeans\S_15,15,0.9375,0.004824784154393093,0.009600161686933674
work_dir/clustering_space\cls_kmeans\S_14,14,0.9375,0.004824784154393093,0.009600161686933674
work_dir/clustering_space\cls_hierarchical\S_20,20,1.0,0.004401557474183172,0.008764537333558064
work_dir/clustering_space\cls_hierarchical\S_19,19,1.0,0.004401557474183172,0.008764537333558064
work_dir/clustering_space\cls_kmeans\S_19,19,1.0,0.004401557474183172,0.008764537333558064
work_dir/clustering_space\cls_hierarchical\S_18,18,1.0,0.004401557474183172,0.008764537333558064
work_dir/clustering_space\cls_kmeans\S_18,18,1.0,0.004401557474183172,0.008764537333558064
work_dir/clustering_space\cls_hierarchical\S_17,17,1.0,0.004401557474183172,0.008764537333558064
work_dir/clustering_space\cls_kmeans\S_17,17,1.0,0.004401557474183172,0.008764537333558064
work_dir/clustering_space\cls_kmeans\S_20,20,1.0,0.0031318774335534114,0.0062441988017888795
