ClusterPath,NumberOfClustersSetting,Precision,Recall,F-measure
work_dir/clustering_space\cls_kmeans\S_3,3,1.0,1.0,1.0
work_dir/clustering_space\cls_hierarchical\S_6,6,0.9375,1.0,0.967741935483871
work_dir/clustering_space\cls_kmeans\S_6,6,0.9375,1.0,0.967741935483871
work_dir/clustering_space\cls_hierarchical\S_5,5,0.9375,1.0,0.967741935483871
work_dir/clustering_space\cls_hierarchical\S_4,4,0.9375,1.0,0.967741935483871
work_dir/clustering_space\cls_hierarchical\S_3,3,0.9375,1.0,0.967741935483871
work_dir/clustering_space\cls_kmeans\S_5,5,0.8823529411764706,1.0,0.9375
work_dir/clustering_space\cls_kmeans\S_4,4,0.8823529411764706,1.0,0.9375
work_dir/clustering_space\cls_hierarchical\S_2,2,0.8823529411764706,1.0,0.9375
work_dir/clustering_space\cls_kmeans\S_2,2,0.8823529411764706,1.0,0.9375
work_dir/clustering_space\cls_dbscan\S_20,20,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_19,19,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_18,18,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_17,17,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_16,16,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_15,15,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_14,14,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_13,13,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_12,12,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_11,11,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_10,10,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_9,9,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_8,8,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_7,7,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_6,6,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_5,5,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_4,4,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_3,3,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_dbscan\S_2,2,0.7142857142857143,1.0,0.8333333333333333
work_dir/clustering_space\cls_hierarchical\S_9,9,0.9375,0.025308955476553242,0.04928733914304867
work_dir/clustering_space\cls_kmeans\S_9,9,0.9375,0.025308955476553242,0.04928733914304867
work_dir/clustering_space\cls_hierarchical\S_8,8,0.9375,0.025308955476553242,0.04928733914304867
work_dir/clustering_space\cls_kmeans\S_8,8,0.9375,0.025308955476553242,0.04928733914304867
work_dir/clustering_space\cls_hierarchical\S_7,7,0.9375,0.025308955476553242,0.04928733914304867
work_dir/clustering_space\cls_kmeans\S_7,7,0.9375,0.025308955476553242,0.04928733914304867
work_dir/clustering_space\cls_kmeans\S_12,12,0.9375,0.01887590993736245,0.037006715418911595
work_dir/clustering_space\cls_hierarchical\S_11,11,0.9375,0.01887590993736245,0.037006715418911595
work_dir/clustering_space\cls_kmeans\S_11,11,0.9375,0.01887590993736245,0.037006715418911595
work_dir/clustering_space\cls_hierarchical\S_10,10,0.9375,0.01887590993736245,0.037006715418911595
work_dir/clustering_space\cls_kmeans\S_10,10,0.9375,0.01887590993736245,0.037006715418911595
work_dir/clustering_space\cls_hierarchical\S_15,15,1.0,0.018368037921110546,0.036073476851467036
work_dir/clustering_space\cls_kmeans\S_15,15,1.0,0.018368037921110546,0.036073476851467036
work_dir/clustering_space\cls_hierarchical\S_14,14,1.0,0.018368037921110546,0.036073476851467036
work_dir/clustering_space\cls_kmeans\S_14,14,1.0,0.018368037921110546,0.036073476851467036
work_dir/clustering_space\cls_hierarchical\S_13,13,1.0,0.018368037921110546,0.036073476851467036
work_dir/clustering_space\cls_kmeans\S_13,13,1.0,0.018368037921110546,0.036073476851467036
work_dir/clustering_space\cls_hierarchical\S_12,12,1.0,0.018368037921110546,0.036073476851467036
work_dir/clustering_space\cls_kmeans\S_17,17,1.0,0.017098357880480787,0.03362183754993342
work_dir/clustering_space\cls_hierarchical\S_18,18,1.0,0.01532080582359912,0.03017924135056273
work_dir/clustering_space\cls_kmeans\S_18,18,1.0,0.01532080582359912,0.03017924135056273
work_dir/clustering_space\cls_hierarchical\S_17,17,1.0,0.01532080582359912,0.03017924135056273
work_dir/clustering_space\cls_hierarchical\S_16,16,1.0,0.01532080582359912,0.03017924135056273
work_dir/clustering_space\cls_kmeans\S_16,16,1.0,0.007364144235652616,0.014620620115956643
work_dir/clustering_space\cls_kmeans\S_20,20,1.0,0.004316912138141189,0.008596713021491783
work_dir/clustering_space\cls_hierarchical\S_19,19,1.0,0.004316912138141189,0.008596713021491783
work_dir/clustering_space\cls_kmeans\S_19,19,1.0,0.004316912138141189,0.008596713021491783
work_dir/clustering_space\cls_hierarchical\S_20,20,1.0,0.003301168105637379,0.006580612503163756
